season,round,gp,session,circuit,driverCode,bestLapTime_sec,avgLapTime_sec,stdLapTime_sec,maxSpeed_kmh,gridPosition,finishPosition,qualyPosition
2023,10,Pre-Season Testing,R,Silverstone,GAS,91.539,93.310444,0.659586,318.0,10.0,18.0,
2023,10,Pre-Season Testing,R,Silverstone,PER,90.914,92.731813,1.072731,301.0,15.0,6.0,
2023,10,Pre-Season Testing,R,Silverstone,ALO,91.338,92.967181,0.863597,318.0,9.0,7.0,
2023,10,Pre-Season Testing,R,Silverstone,LEC,91.255,92.805295,0.890284,326.0,4.0,9.0,
2023,10,Pre-Season Testing,R,Silverstone,STR,91.508,93.270045,0.960605,334.0,12.0,14.0,
2023,10,Pre-Season Testing,R,Silverstone,SAR,91.699,93.318139,1.038239,331.0,14.0,11.0,
2023,10,Pre-Season Testing,R,Silverstone,MAG,93.356,94.3378,0.604213,299.0,19.0,19.0,
2023,10,Pre-Season Testing,R,Silverstone,DEV,92.353,93.561372,0.885346,307.0,18.0,17.0,
2023,10,Pre-Season Testing,R,Silverstone,TSU,92.084,93.41972,0.81917,310.0,16.0,16.0,
2023,10,Pre-Season Testing,R,Silverstone,ALB,91.273,93.064931,0.925673,330.0,8.0,8.0,
2023,10,Pre-Season Testing,R,Silverstone,ZHO,91.769,93.482116,0.974534,318.0,17.0,15.0,
2023,10,Pre-Season Testing,R,Silverstone,HUL,91.776,93.340744,0.955184,330.0,11.0,13.0,
2023,10,Pre-Season Testing,R,Silverstone,OCO,93.846,94.229375,0.447338,313.0,13.0,20.0,
2023,10,Pre-Season Testing,R,Silverstone,NOR,90.543,92.442434,1.083076,307.0,2.0,2.0,
2023,10,Pre-Season Testing,R,Silverstone,HAM,90.545,92.634244,1.070717,325.0,7.0,3.0,
2023,10,Pre-Season Testing,R,Silverstone,SAI,91.366,92.815767,0.848259,313.0,5.0,10.0,
2023,10,Pre-Season Testing,R,Silverstone,RUS,91.124,92.567813,0.87006,324.0,6.0,5.0,
2023,10,Pre-Season Testing,R,Silverstone,BOT,91.852,93.484279,0.972601,309.0,20.0,12.0,
2023,10,Pre-Season Testing,R,Silverstone,PIA,90.85,92.424279,0.859214,314.0,3.0,4.0,
2023,10,Pre-Season Testing,Q,Silverstone,VER,86.72,88.984125,1.852463,328.0,,1.0,1.0
2023,10,Pre-Season Testing,Q,Silverstone,NOR,86.961,89.485888,1.823712,321.0,,2.0,2.0
2023,10,Pre-Season Testing,Q,Silverstone,PIA,87.092,88.900285,1.55427,320.0,,3.0,3.0
2023,10,Pre-Season Testing,Q,Silverstone,LEC,87.136,89.346375,1.66675,326.0,,4.0,4.0
2023,10,Pre-Season Testing,Q,Silverstone,SAI,87.148,89.739333,1.838787,328.0,,5.0,5.0
2023,10,Pre-Season Testing,Q,Silverstone,RUS,87.155,89.542142,1.725239,323.0,,6.0,6.0
2023,10,Pre-Season Testing,Q,Silverstone,HAM,87.211,89.850375,1.9581140000000001,323.0,,7.0,7.0
2023,10,Pre-Season Testing,Q,Silverstone,ALB,87.53,89.267714,1.633446,326.0,,8.0,8.0
2023,10,Pre-Season Testing,Q,Silverstone,ALO,87.659,89.462,1.435479,327.0,,9.0,9.0
2023,10,Pre-Season Testing,Q,Silverstone,GAS,87.689,89.690714,1.828818,324.0,,10.0,10.0
2023,10,Pre-Season Testing,Q,Silverstone,HUL,88.896,90.6078,1.559241,304.0,,11.0,11.0
2023,10,Pre-Season Testing,Q,Silverstone,STR,88.935,90.0738,1.056447,308.0,,12.0,12.0
2023,10,Pre-Season Testing,Q,Silverstone,OCO,88.956,90.813833,1.5964239999999998,309.0,,13.0,13.0
2023,10,Pre-Season Testing,Q,Silverstone,SAR,89.031,90.4772,1.383881,309.0,,14.0,14.0
2023,10,Pre-Season Testing,Q,Silverstone,BOT,89.798,91.1875,1.965049,305.0,,15.0,15.0
2023,10,Pre-Season Testing,Q,Silverstone,PER,89.968,91.065,1.5513919999999999,306.0,,15.0,15.0
2023,10,Pre-Season Testing,Q,Silverstone,TSU,90.025,90.864,1.186525,307.0,,16.0,16.0
2023,10,Pre-Season Testing,Q,Silverstone,ZHO,90.123,91.256,1.602303,302.0,,17.0,17.0
2023,10,Pre-Season Testing,Q,Silverstone,DEV,90.513,91.1785,0.941159,308.0,,18.0,18.0
2023,10,Pre-Season Testing,Q,Silverstone,MAG,92.378,92.378,,303.0,,19.0,19.0
2023,17,Qatar Grand Prix,Q,Lusail,VER,83.778,85.233,1.204744,322.0,,1.0,1.0
2023,17,Qatar Grand Prix,Q,Lusail,RUS,84.219,84.944333,0.616767,315.0,,2.0,2.0
2023,17,Qatar Grand Prix,Q,Lusail,HAM,84.305,85.366333,0.870918,318.0,,3.0,3.0
2023,17,Qatar Grand Prix,Q,Lusail,ALO,84.369,85.415,0.768,323.0,,4.0,4.0
2023,17,Qatar Grand Prix,Q,Lusail,LEC,84.424,85.338,0.671405,320.0,,5.0,5.0
2023,17,Qatar Grand Prix,Q,Lusail,PIA,84.228,85.2185,0.823641,315.0,,6.0,6.0
2023,17,Qatar Grand Prix,Q,Lusail,GAS,84.553,85.935125,1.5063849999999999,318.0,,7.0,7.0
2023,17,Qatar Grand Prix,Q,Lusail,OCO,84.763,85.822222,0.842889,317.0,,8.0,8.0
2023,17,Qatar Grand Prix,Q,Lusail,BOT,85.058,85.943,0.847335,312.0,,9.0,9.0
2023,17,Qatar Grand Prix,Q,Lusail,NOR,84.074,84.787333,0.736247,316.0,,10.0,10.0
2023,17,Qatar Grand Prix,Q,Lusail,TSU,85.301,86.405166,1.014235,314.0,,11.0,11.0
2023,17,Qatar Grand Prix,Q,Lusail,SAI,85.328,86.2222,0.859574,320.0,,12.0,12.0
2023,17,Qatar Grand Prix,Q,Lusail,PER,85.275,86.41,1.184942,324.0,,13.0,13.0
2023,17,Qatar Grand Prix,Q,Lusail,ALB,85.707,86.5174,0.708337,321.0,,14.0,14.0
2023,17,Qatar Grand Prix,Q,Lusail,HUL,85.547,86.09675,0.719601,320.0,,15.0,15.0
2023,17,Qatar Grand Prix,Q,Lusail,SAR,86.21,86.7575,0.614071,321.0,,16.0,16.0
2023,17,Qatar Grand Prix,Q,Lusail,STR,86.345,87.186666,0.796255,324.0,,17.0,17.0
2023,17,Qatar Grand Prix,Q,Lusail,LAW,86.635,87.53575,1.060822,317.0,,18.0,18.0
2023,17,Qatar Grand Prix,Q,Lusail,MAG,87.046,87.648,0.68544,318.0,,19.0,19.0
2023,17,Qatar Grand Prix,Q,Lusail,ZHO,87.432,88.382,0.87334,312.0,,20.0,20.0
2023,18,United States Grand Prix,R,Austin,VER,100.028,101.376566,0.963958,298.0,6.0,1.0,
2023,18,United States Grand Prix,R,Austin,NOR,99.985,101.663777,0.84642,333.0,2.0,2.0,
2023,18,United States Grand Prix,R,Austin,SAI,100.034,101.755703,1.106981,305.0,4.0,3.0,
2023,18,United States Grand Prix,R,Austin,PER,99.737,101.686735,1.111557,300.0,9.0,4.0,
2023,18,United States Grand Prix,R,Austin,RUS,99.393,101.814452,1.371485,293.0,5.0,5.0,
2023,18,United States Grand Prix,R,Austin,GAS,100.412,102.155269,1.012986,299.0,7.0,6.0,
2023,18,United States Grand Prix,R,Austin,STR,99.908,102.058923,1.462392,320.0,20.0,7.0,
2023,18,United States Grand Prix,R,Austin,TSU,98.139,102.253921,1.112897,303.0,11.0,8.0,
2023,18,United States Grand Prix,R,Austin,ALB,101.318,102.703769,0.878523,304.0,15.0,9.0,
2023,18,United States Grand Prix,R,Austin,SAR,101.238,102.730333,0.992984,321.0,16.0,10.0,
2023,18,United States Grand Prix,R,Austin,HUL,100.925,102.744529,1.078403,303.0,18.0,11.0,
2023,18,United States Grand Prix,R,Austin,BOT,101.972,102.973019,0.674939,300.0,13.0,12.0,
2023,18,United States Grand Prix,R,Austin,ZHO,101.879,102.987583,0.679843,299.0,12.0,13.0,
2023,18,United States Grand Prix,R,Austin,MAG,101.506,103.078285,0.946753,302.0,17.0,14.0,
2023,18,United States Grand Prix,R,Austin,RIC,99.366,103.159387,1.048546,300.0,14.0,15.0,
2023,18,United States Grand Prix,R,Austin,ALO,99.954,102.299309,1.176185,302.0,19.0,16.0,
2023,18,United States Grand Prix,R,Austin,PIA,102.705,103.138125,0.376815,301.0,10.0,17.0,
2023,18,United States Grand Prix,R,Austin,OCO,104.789,104.789,,300.0,8.0,18.0,
2023,18,United States Grand Prix,R,Austin,HAM,99.582,101.479148,1.174587,297.0,3.0,19.0,
2023,18,United States Grand Prix,R,Austin,LEC,101.025,102.238727,0.844617,302.0,1.0,20.0,
2023,18,United States Grand Prix,Q,Austin,LEC,94.723,95.606571,0.744736,327.0,,1.0,1.0
2023,18,United States Grand Prix,Q,Austin,NOR,94.853,95.621666,0.641616,324.0,,2.0,2.0
2023,18,United States Grand Prix,Q,Austin,HAM,94.862,95.433166,0.723015,321.0,,3.0,3.0
2023,18,United States Grand Prix,Q,Austin,SAI,94.945,95.7895,0.85588,327.0,,4.0,4.0
2023,18,United States Grand Prix,Q,Austin,RUS,95.079,95.819333,0.526248,319.0,,5.0,5.0
2023,18,United States Grand Prix,Q,Austin,VER,94.718,95.352333,0.610411,324.0,,6.0,6.0
2023,18,United States Grand Prix,Q,Austin,GAS,95.089,95.86,0.895552,322.0,,7.0,7.0
2023,18,United States Grand Prix,Q,Austin,OCO,95.154,96.051571,0.807559,324.0,,8.0,8.0
2023,18,United States Grand Prix,Q,Austin,PER,95.173,95.809,0.568696,324.0,,9.0,9.0
2023,18,United States Grand Prix,Q,Austin,PIA,95.467,96.061666,0.573248,323.0,,10.0,10.0
2023,18,United States Grand Prix,Q,Austin,TSU,95.697,96.07875,0.564475,320.0,,11.0,11.0
2023,18,United States Grand Prix,Q,Austin,ZHO,95.698,96.53659999999999,0.816227,324.0,,12.0,12.0
2023,18,United States Grand Prix,Q,Austin,BOT,95.858,96.3362,0.520001,324.0,,13.0,13.0
2023,18,United States Grand Prix,Q,Austin,MAG,95.88,96.257,0.59029,331.0,,14.0,14.0
2023,18,United States Grand Prix,Q,Austin,RIC,95.974,96.4615,0.5411,318.0,,15.0,15.0
2023,18,United States Grand Prix,Q,Austin,HUL,96.235,96.307,0.101823,329.0,,16.0,16.0
2023,18,United States Grand Prix,Q,Austin,ALO,96.268,96.722,0.40184,324.0,,17.0,17.0
2023,18,United States Grand Prix,Q,Austin,ALB,96.315,96.654,0.479418,325.0,,18.0,18.0
2023,18,United States Grand Prix,Q,Austin,STR,96.589,97.242666,1.102011,321.0,,19.0,19.0
2023,18,United States Grand Prix,Q,Austin,SAR,96.827,97.515,0.972978,325.0,,20.0,20.0
2023,19,Mexico City Grand Prix,R,Mexico City,VER,81.644,82.819569,0.88535,325.0,3.0,1.0,
2023,19,Mexico City Grand Prix,R,Mexico City,GAS,83.23,84.299666,0.651247,348.0,11.0,11.0,
2023,19,Mexico City Grand Prix,R,Mexico City,ALO,83.531,85.102472,0.825951,345.0,13.0,18.0,
2023,19,Mexico City Grand Prix,R,Mexico City,LEC,82.332,83.275857,0.527735,328.0,1.0,3.0,
2023,19,Mexico City Grand Prix,R,Mexico City,STR,83.257,84.540363,0.781925,338.0,0.0,17.0,
2023,19,Mexico City Grand Prix,R,Mexico City,SAR,83.003,84.4285,0.859603,326.0,19.0,16.0,
2023,19,Mexico City Grand Prix,R,Mexico City,MAG,83.146,84.952222,0.735862,331.0,16.0,19.0,
2023,19,Mexico City Grand Prix,R,Mexico City,TSU,82.501,84.010741,0.86525,323.0,18.0,12.0,
2023,19,Mexico City Grand Prix,R,Mexico City,ALB,82.773,84.2204,0.986833,329.0,14.0,9.0,
2023,19,Mexico City Grand Prix,R,Mexico City,ZHO,83.567,84.567603,0.715534,333.0,10.0,14.0,
2023,19,Mexico City Grand Prix,R,Mexico City,HUL,83.222,84.407016,0.668142,351.0,12.0,13.0,
2023,19,Mexico City Grand Prix,R,Mexico City,RIC,82.679,83.696222,0.686897,329.0,4.0,7.0,
2023,19,Mexico City Grand Prix,R,Mexico City,OCO,82.976,84.535548,0.991193,346.0,15.0,10.0,
2023,19,Mexico City Grand Prix,R,Mexico City,NOR,81.944,83.461904,0.904245,326.0,17.0,5.0,
2023,19,Mexico City Grand Prix,R,Mexico City,HAM,81.334,83.210703,0.914074,323.0,6.0,2.0,
2023,19,Mexico City Grand Prix,R,Mexico City,SAI,82.539,83.43492,0.658494,330.0,2.0,4.0,
2023,19,Mexico City Grand Prix,R,Mexico City,RUS,82.78,83.698619,0.734799,326.0,8.0,6.0,
2023,19,Mexico City Grand Prix,R,Mexico City,BOT,83.166,84.596245,0.789391,353.0,9.0,15.0,
2023,19,Mexico City Grand Prix,R,Mexico City,PIA,82.76,83.679904,0.655416,328.0,7.0,8.0,
2023,19,Mexico City Grand Prix,Q,Mexico City,LEC,77.166,77.9464,0.529284,351.0,,1.0,1.0
2023,19,Mexico City Grand Prix,Q,Mexico City,SAI,77.233,78.0478,0.69056,349.0,,2.0,2.0
2023,19,Mexico City Grand Prix,Q,Mexico City,VER,77.263,78.1422,1.327227,351.0,,3.0,3.0
2023,19,Mexico City Grand Prix,Q,Mexico City,RIC,77.382,77.7956,0.385385,342.0,,4.0,4.0
2023,19,Mexico City Grand Prix,Q,Mexico City,PER,77.423,78.1446,0.568273,351.0,,5.0,5.0
2023,19,Mexico City Grand Prix,Q,Mexico City,HAM,77.454,77.952,0.539261,346.0,,6.0,6.0
2023,19,Mexico City Grand Prix,Q,Mexico City,PIA,77.623,78.854333,1.631963,346.0,,7.0,7.0
2023,19,Mexico City Grand Prix,Q,Mexico City,RUS,77.673,78.274166,0.732756,343.0,,8.0,8.0
2023,19,Mexico City Grand Prix,Q,Mexico City,BOT,78.016,78.1554,0.17889,350.0,,9.0,9.0
2023,19,Mexico City Grand Prix,Q,Mexico City,ZHO,78.05,79.2128,1.505541,343.0,,10.0,10.0
2023,19,Mexico City Grand Prix,Q,Mexico City,GAS,78.521,79.165,0.467805,342.0,,11.0,11.0
2023,19,Mexico City Grand Prix,Q,Mexico City,HUL,78.524,79.094,0.447035,348.0,,12.0,12.0
2023,19,Mexico City Grand Prix,Q,Mexico City,ALO,78.738,79.20875,0.482453,343.0,,13.0,13.0
2023,19,Mexico City Grand Prix,Q,Mexico City,ALB,78.302,78.91475,0.46735,345.0,,14.0,14.0
2023,19,Mexico City Grand Prix,Q,Mexico City,TSU,78.89,79.042,0.21496,341.0,,15.0,15.0
2023,19,Mexico City Grand Prix,Q,Mexico City,OCO,79.08,79.2165,0.19304,341.0,,16.0,16.0
2023,19,Mexico City Grand Prix,Q,Mexico City,MAG,79.163,79.590666,0.377788,352.0,,17.0,17.0
2023,19,Mexico City Grand Prix,Q,Mexico City,STR,79.227,79.501666,0.45767,348.0,,18.0,18.0
2023,19,Mexico City Grand Prix,Q,Mexico City,NOR,81.554,81.554,,346.0,,19.0,19.0
2023,19,Mexico City Grand Prix,Q,Mexico City,SAR,79.965,80.202,0.335168,,,20.0,20.0
2023,20,São Paulo Grand Prix,R,São Paulo,VER,73.422,75.303952,0.821557,307.0,1.0,1.0,
2023,20,São Paulo Grand Prix,R,São Paulo,NOR,72.486,75.384047,1.002191,307.0,6.0,2.0,
2023,20,São Paulo Grand Prix,R,São Paulo,ALO,74.442,75.759936,0.738838,304.0,4.0,3.0,
2023,20,São Paulo Grand Prix,R,São Paulo,PER,74.124,75.738841,0.863286,324.0,9.0,4.0,
2023,20,São Paulo Grand Prix,R,São Paulo,STR,74.007,75.842111,1.02619,307.0,3.0,5.0,
2023,20,São Paulo Grand Prix,R,São Paulo,SAI,74.406,75.996031,0.94037,307.0,7.0,6.0,
2023,20,São Paulo Grand Prix,R,São Paulo,GAS,74.521,75.977508,0.964767,323.79499904,15.0,7.0,
2023,20,São Paulo Grand Prix,R,São Paulo,HAM,74.739,76.139774,0.7114,302.0,5.0,8.0,
2023,20,São Paulo Grand Prix,R,São Paulo,TSU,74.231,76.088887,0.838608,308.0,16.0,9.0,
2023,20,São Paulo Grand Prix,R,São Paulo,OCO,74.206,76.139406,0.849405,328.0,14.0,10.0,
2023,20,São Paulo Grand Prix,R,São Paulo,SAR,75.738,76.5375,0.52697,304.0,19.0,11.0,
2023,20,São Paulo Grand Prix,R,São Paulo,HUL,75.036,76.318551,0.730921,305.0,11.0,12.0,
2023,20,São Paulo Grand Prix,R,São Paulo,RIC,73.866,75.996627,0.905034,308.0,17.0,13.0,
2023,20,São Paulo Grand Prix,R,São Paulo,PIA,74.31,76.13507,0.974503,305.0,10.0,14.0,
2023,20,São Paulo Grand Prix,R,São Paulo,RUS,74.934,76.541,0.599715,300.0,8.0,15.0,
2023,20,São Paulo Grand Prix,R,São Paulo,BOT,75.731,76.87023,0.404396,320.0,18.0,16.0,
2023,20,São Paulo Grand Prix,R,São Paulo,ZHO,76.232,76.9575,0.347987,299.0,20.0,17.0,
2023,20,São Paulo Grand Prix,Q,São Paulo,VER,70.162,70.546666,0.282382,332.0,,1.0,1.0
2023,20,São Paulo Grand Prix,Q,São Paulo,LEC,70.303,70.796833,0.523773,334.0,,2.0,2.0
2023,20,São Paulo Grand Prix,Q,São Paulo,STR,70.375,70.8156,0.522371,330.0,,3.0,3.0
2023,20,São Paulo Grand Prix,Q,São Paulo,ALO,70.237,70.918,0.505836,326.0,,4.0,4.0
2023,20,São Paulo Grand Prix,Q,São Paulo,HAM,70.266,70.703428,0.407041,327.0,,5.0,5.0
2023,20,São Paulo Grand Prix,Q,São Paulo,RUS,70.316,70.82942800000001,0.511557,325.0,,6.0,6.0
2023,20,São Paulo Grand Prix,Q,São Paulo,NOR,70.021,70.7385,0.867859,329.0,,7.0,7.0
2023,20,São Paulo Grand Prix,Q,São Paulo,SAI,70.254,71.0805,0.644229,332.0,,8.0,8.0
2023,20,São Paulo Grand Prix,Q,São Paulo,PER,70.219,71.0672,0.923865,330.0,,9.0,9.0
2023,20,São Paulo Grand Prix,Q,São Paulo,PIA,70.33,70.781,0.624665,332.0,,10.0,10.0
2023,20,São Paulo Grand Prix,Q,São Paulo,HUL,70.475,70.908,0.513073,333.0,,11.0,11.0
2023,20,São Paulo Grand Prix,Q,São Paulo,OCO,70.562,70.9006,0.360375,339.0,,12.0,12.0
2023,20,São Paulo Grand Prix,Q,São Paulo,GAS,70.567,70.786,0.176024,336.0,,13.0,13.0
2023,20,São Paulo Grand Prix,Q,São Paulo,MAG,70.602,70.9884,0.321645,332.0,,14.0,14.0
2023,20,São Paulo Grand Prix,Q,São Paulo,ALB,70.621,71.0858,0.475259,328.0,,15.0,15.0
2023,20,São Paulo Grand Prix,Q,São Paulo,TSU,70.837,71.051,0.342477,332.0,,16.0,16.0
2023,20,São Paulo Grand Prix,Q,São Paulo,RIC,70.843,70.9955,0.215667,334.0,,17.0,17.0
2023,20,São Paulo Grand Prix,Q,São Paulo,BOT,70.955,71.291,0.291012,329.0,,18.0,18.0
2023,20,São Paulo Grand Prix,Q,São Paulo,SAR,71.035,71.556,0.561073,328.90499968,,19.0,19.0
2023,20,São Paulo Grand Prix,Q,São Paulo,ZHO,71.275,71.845,0.56801,327.0,,20.0,20.0
2023,21,Las Vegas Grand Prix,R,Las Vegas,VER,95.614,97.676,1.5553,328.0,2.0,1.0,
2023,21,Las Vegas Grand Prix,R,Las Vegas,GAS,96.913,98.736394,1.027034,342.0,4.0,11.0,
2023,21,Las Vegas Grand Prix,R,Las Vegas,PER,95.939,97.77385,1.451037,350.0,11.0,3.0,
2023,21,Las Vegas Grand Prix,R,Las Vegas,ALO,96.559,98.7581,1.5745,347.0,9.0,9.0,
2023,21,Las Vegas Grand Prix,R,Las Vegas,LEC,95.669,97.798897,1.470027,354.0,1.0,2.0,
2023,21,Las Vegas Grand Prix,R,Las Vegas,STR,96.584,98.379769,1.3881299999999999,331.0,19.0,5.0,
2023,21,Las Vegas Grand Prix,R,Las Vegas,SAR,97.74,99.133,0.919722,356.0,6.0,16.0,
2023,21,Las Vegas Grand Prix,R,Las Vegas,MAG,97.455,99.161973,1.117532,335.0,8.0,13.0,
2023,21,Las Vegas Grand Prix,R,Las Vegas,TSU,97.587,99.7209,1.17873,334.0,20.0,18.0,
2023,21,Las Vegas Grand Prix,R,Las Vegas,ALB,97.357,99.010526,0.952085,337.0,5.0,12.0,
2023,21,Las Vegas Grand Prix,R,Las Vegas,ZHO,97.375,99.5942,1.217222,349.0,17.0,15.0,
2023,21,Las Vegas Grand Prix,R,Las Vegas,HUL,97.565,99.355272,1.273504,332.0,13.0,19.0,
2023,21,Las Vegas Grand Prix,R,Las Vegas,RIC,97.108,99.338702,1.325584,333.0,14.0,14.0,
2023,21,Las Vegas Grand Prix,R,Las Vegas,OCO,96.637,98.3185,1.3826209999999999,331.0,16.0,4.0,
2023,21,Las Vegas Grand Prix,R,Las Vegas,HAM,95.716,98.262815,1.59096,340.0,10.0,7.0,
2023,21,Las Vegas Grand Prix,R,Las Vegas,SAI,95.984,98.5636,1.6181990000000002,336.0,12.0,6.0,
2023,21,Las Vegas Grand Prix,R,Las Vegas,RUS,96.071,98.256871,1.516695,335.0,3.0,8.0,
2023,21,Las Vegas Grand Prix,R,Las Vegas,BOT,97.562,100.553885,1.057919,331.0,7.0,17.0,
2023,21,Las Vegas Grand Prix,R,Las Vegas,PIA,95.49,98.075,1.555568,336.0,18.0,10.0,
2023,21,Las Vegas Grand Prix,Q,Las Vegas,LEC,92.726,93.488625,0.784592,346.0,,1.0,1.0
2023,21,Las Vegas Grand Prix,Q,Las Vegas,SAI,92.77,94.041,1.228143,347.0,,2.0,2.0
2023,21,Las Vegas Grand Prix,Q,Las Vegas,VER,93.104,93.892,0.723256,348.0,,3.0,3.0
2023,21,Las Vegas Grand Prix,Q,Las Vegas,RUS,93.112,93.793833,0.583943,347.0,,4.0,4.0
2023,21,Las Vegas Grand Prix,Q,Las Vegas,GAS,93.239,94.604,1.482615,350.0,,5.0,5.0
2023,21,Las Vegas Grand Prix,Q,Las Vegas,ALB,93.323,94.259333,0.674063,350.0,,6.0,6.0
2023,21,Las Vegas Grand Prix,Q,Las Vegas,SAR,93.513,94.349166,0.618152,348.0,,7.0,7.0
2023,21,Las Vegas Grand Prix,Q,Las Vegas,BOT,93.525,94.550833,1.016409,350.0,,8.0,8.0
2023,21,Las Vegas Grand Prix,Q,Las Vegas,MAG,93.537,94.45,0.775048,345.0,,9.0,9.0
2023,21,Las Vegas Grand Prix,Q,Las Vegas,ALO,93.555,94.099857,0.59775,343.0,,10.0,10.0
2023,21,Las Vegas Grand Prix,Q,Las Vegas,HAM,93.837,94.1825,0.376714,347.0,,11.0,11.0
2023,21,Las Vegas Grand Prix,Q,Las Vegas,PER,93.855,94.42925,0.674544,346.0,,12.0,12.0
2023,21,Las Vegas Grand Prix,Q,Las Vegas,HUL,93.979,94.8005,1.020107,346.0,,13.0,13.0
2023,21,Las Vegas Grand Prix,Q,Las Vegas,STR,94.199,94.9894,0.65831,342.0,,14.0,14.0
2023,21,Las Vegas Grand Prix,Q,Las Vegas,RIC,94.308,95.2174,0.78143,347.0,,15.0,15.0
2023,21,Las Vegas Grand Prix,Q,Las Vegas,NOR,94.703,95.076,0.527501,342.0,,16.0,16.0
2023,21,Las Vegas Grand Prix,Q,Las Vegas,OCO,94.834,95.109666,0.2801,352.0,,17.0,17.0
2023,21,Las Vegas Grand Prix,Q,Las Vegas,ZHO,94.849,95.7485,0.895336,352.0,,18.0,18.0
2023,21,Las Vegas Grand Prix,Q,Las Vegas,PIA,94.85,95.20775,0.387071,344.0,,19.0,19.0
2023,21,Las Vegas Grand Prix,Q,Las Vegas,TSU,96.447,96.7115,0.374059,349.0,,20.0,20.0
2023,22,Abu Dhabi Grand Prix,R,Yas Island,VER,86.993,89.361892,1.189551,304.0,1.0,1.0,
2023,22,Abu Dhabi Grand Prix,R,Yas Island,LEC,88.199,89.606109,1.024205,309.0,2.0,2.0,
2023,22,Abu Dhabi Grand Prix,R,Yas Island,RUS,88.187,89.624181,1.005322,310.0,4.0,3.0,
2023,22,Abu Dhabi Grand Prix,R,Yas Island,PER,87.493,89.462333,1.229846,333.0,9.0,4.0,
2023,22,Abu Dhabi Grand Prix,R,Yas Island,NOR,88.164,89.667309,0.964596,310.0,5.0,5.0,
2023,22,Abu Dhabi Grand Prix,R,Yas Island,PIA,88.138,89.865672,1.128445,313.0,3.0,6.0,
2023,22,Abu Dhabi Grand Prix,R,Yas Island,ALO,88.256,89.859814,0.972736,321.0,7.0,7.0,
2023,22,Abu Dhabi Grand Prix,R,Yas Island,TSU,89.256,90.354875,0.770823,305.0,6.0,8.0,
2023,22,Abu Dhabi Grand Prix,R,Yas Island,HAM,88.372,89.936185,1.001573,309.0,11.0,9.0,
2023,22,Abu Dhabi Grand Prix,R,Yas Island,STR,88.05,90.224072,1.078833,304.0,13.0,10.0,
2023,22,Abu Dhabi Grand Prix,R,Yas Island,RIC,88.571,90.156163,1.156231,308.0,15.0,11.0,
2023,22,Abu Dhabi Grand Prix,R,Yas Island,OCO,90.033,90.663963,0.517544,324.0,12.0,12.0,
2023,22,Abu Dhabi Grand Prix,R,Yas Island,GAS,89.016,90.350611,0.903944,302.0,10.0,13.0,
2023,22,Abu Dhabi Grand Prix,R,Yas Island,ALB,87.845,90.302924,1.147386,327.0,14.0,14.0,
2023,22,Abu Dhabi Grand Prix,R,Yas Island,HUL,89.217,90.599425,0.897002,305.0,8.0,15.0,
2023,22,Abu Dhabi Grand Prix,R,Yas Island,SAR,88.58,90.528754,1.141681,311.0,20.0,16.0,
2023,22,Abu Dhabi Grand Prix,R,Yas Island,ZHO,88.746,90.627574,0.955948,327.0,19.0,17.0,
2023,22,Abu Dhabi Grand Prix,R,Yas Island,SAI,89.452,90.519962,0.815657,305.0,16.0,18.0,
2023,22,Abu Dhabi Grand Prix,R,Yas Island,BOT,89.863,91.251018,0.890172,305.0,18.0,19.0,
2023,22,Abu Dhabi Grand Prix,R,Yas Island,MAG,89.934,90.871557,0.697708,310.0,17.0,20.0,
2023,22,Abu Dhabi Grand Prix,Q,Yas Island,VER,83.445,83.8898,0.460955,329.0,,1.0,1.0
2023,22,Abu Dhabi Grand Prix,Q,Yas Island,LEC,83.584,84.269833,0.402744,328.0,,2.0,2.0
2023,22,Abu Dhabi Grand Prix,Q,Yas Island,PIA,83.782,84.3126,0.503605,326.0,,3.0,3.0
2023,22,Abu Dhabi Grand Prix,Q,Yas Island,RUS,83.788,84.279833,0.396632,324.0,,4.0,4.0
2023,22,Abu Dhabi Grand Prix,Q,Yas Island,NOR,83.816,84.014,0.243036,325.0,,5.0,5.0
2023,22,Abu Dhabi Grand Prix,Q,Yas Island,TSU,83.968,84.325666,0.251952,324.0,,6.0,6.0
2023,22,Abu Dhabi Grand Prix,Q,Yas Island,ALO,84.084,84.509833,0.412682,325.0,,7.0,7.0
2023,22,Abu Dhabi Grand Prix,Q,Yas Island,HUL,84.108,84.539666,0.39909,327.0,,8.0,8.0
2023,22,Abu Dhabi Grand Prix,Q,Yas Island,PER,83.868,84.2208,0.319232,331.0,,9.0,9.0
2023,22,Abu Dhabi Grand Prix,Q,Yas Island,GAS,84.078,84.685333,0.446357,328.0,,10.0,10.0
2023,22,Abu Dhabi Grand Prix,Q,Yas Island,HAM,84.359,84.695,0.37013,326.0,,11.0,11.0
2023,22,Abu Dhabi Grand Prix,Q,Yas Island,OCO,84.391,84.77825,0.354296,328.0,,12.0,12.0
2023,22,Abu Dhabi Grand Prix,Q,Yas Island,STR,84.405,84.71125,0.377929,327.0,,13.0,13.0
2023,22,Abu Dhabi Grand Prix,Q,Yas Island,ALB,84.298,84.5705,0.287094,328.0,,14.0,14.0
2023,22,Abu Dhabi Grand Prix,Q,Yas Island,RIC,84.442,84.668,0.252738,326.0,,15.0,15.0
