timeKey,season,round,driverId,constructorId,circuit,session,circuitKey,bestLapTime_sec,avgLapTime_sec,stdLapTime_sec,maxSpeed_kmh,gridPosition,finishPosition,qualyPosition,startPosition,driverPoints,constructorPoints,estimatedSalaryUSD,estimatedSalaryUSD_imputed,costCapUSD,raceGain,consistencyIndex,qualifyingPerformanceIndex,topSpeedIndex,driverROI,driverEfficiency,budgetEfficiency,pointsPerMillionUSD,speedEfficiency,isPodium,teamPodiums,costPerPodium,teammateDelta,avgTeammateDelta_season,paceAdvantage,speed_zscore,pointsRankInTeam,qualiToRaceDelta,avgFinishPosition_season,avgQualyPosition_season,avgRaceGain_season,avgConsistency_season,avgTopSpeed_season,driverPerformanceScore,driverPerformanceScore_scaled
2025_17,2025,17,norris,mclaren,Baku,R,Azerbaijan Grand Prix_Baku,104.155,105.768377,0.913158,342.0,7.0,7.0,,7.0,423.0,833.0,20000000.0,20000000.0,135000000.0,0.0,0.913158,,342.0,47281.32387706856,21.15,162064.82593037214,6.17037037037037,2.533333333333333,0,33,4090909.090909091,0.0,0.1015917391304341,0.0074186559368591,1.5221064941098048,1.0,0.0,4.304347826086956,2.869565217391304,-1.434782608695652,0.8156393239130435,322.9587771478261,1.5214075865848935,0.9346397692442808
2025_17,2025,17,ocon,haas,Baku,Q,Azerbaijan Grand Prix_Baku,103.004,103.1255,0.171826,339.0,,,20.0,20.0,38.0,79.0,7000000.0,7000000.0,135000000.0,,0.171826,20.0,339.0,184210.52631578947,5.428571428571429,1708860.759493671,0.5851851851851851,2.511111111111111,0,0,,0.338000000000008,0.2889565217391304,0.0186615504811258,1.1193843786875677,2.0,,12.26086956521739,15.043478260869565,2.652173913043478,0.6466659729286299,321.62,-3.051485923399261,-0.5104560161577526
2025_17,2025,17,ocon,haas,Baku,R,Azerbaijan Grand Prix_Baku,105.388,106.955108,1.018305,325.0,20.0,14.0,,20.0,38.0,79.0,7000000.0,7000000.0,135000000.0,6.0,1.018305,,325.0,184210.52631578947,5.428571428571429,1708860.759493671,0.5851851851851851,2.4074074074074074,0,0,,1.1000000000000083,0.2889565217391304,0.0193446047897241,-0.7599854932828737,2.0,6.0,12.26086956521739,15.043478260869565,2.652173913043478,0.6466659729286299,321.62,-3.2394229105963057,-0.569846629021717
2025_17,2025,17,piastri,mclaren,Baku,Q,Azerbaijan Grand Prix_Baku,101.414,101.629666,0.21257,336.0,,,9.0,9.0,410.0,833.0,6000000.0,6000000.0,135000000.0,,0.21257,9.0,336.0,14634.146341463416,68.33333333333333,162064.82593037214,6.17037037037037,2.488888888888889,0,33,4090909.090909091,0.0919999999999987,0.163220222222222,0.0029371915701612,0.71666226326533,2.0,,3.5,3.0434782608695654,-0.7727272727272727,0.8097145111111111,320.9555555555556,8.852354854266803,3.251317596182872
2025_17,2025,17,russell,mercedes,Baku,Q,Azerbaijan Grand Prix_Baku,101.455,101.913,0.478635,341.0,,,5.0,5.0,319.0,469.0,15000000.0,15000000.0,135000000.0,,0.478635,5.0,341.0,47021.94357366771,21.266666666666666,287846.4818763326,3.474074074074074,2.525925925925926,0,11,12272727.272727272,0.0,0.1101773333333331,0.0033426624603181,1.3878657889690589,1.0,,4.695652173913044,4.5,-0.1739130434782608,0.7180208915555555,321.97777777777776,1.5906801419152632,0.9565308273967136
2025_17,2025,17,russell,mercedes,Baku,R,Azerbaijan Grand Prix_Baku,103.754,105.424311,1.052308,327.0,5.0,2.0,,5.0,319.0,469.0,15000000.0,15000000.0,135000000.0,3.0,1.052308,,327.0,47021.94357366771,21.266666666666666,287846.4818763326,3.474074074074074,2.422222222222222,1,11,12272727.272727272,0.0,0.1101773333333331,0.0035400626765194,-0.491504083001382,1.0,3.0,4.695652173913044,4.5,-0.1739130434782608,0.7180208915555555,321.97777777777776,1.4027431547182192,0.8971402145327494
2025_17,2025,17,sainz,williams,Baku,Q,Azerbaijan Grand Prix_Baku,101.595,102.0814,0.516063,332.0,,,2.0,2.0,64.0,137.0,10000000.0,10000000.0,135000000.0,,0.516063,2.0,332.0,156250.0,6.4,985401.4598540146,1.0148148148148148,2.4592592592592597,0,2,67500000.0,0.0,0.2420227272727273,0.0047271972071956,0.1796994427023468,2.0,,11.61904761904762,10.608695652173912,-1.0952380952380951,0.7662394545454546,326.727575789899,-3.3423393013913505,-0.6023695911816698
2025_17,2025,17,sainz,williams,Baku,R,Azerbaijan Grand Prix_Baku,103.972,105.605347,1.093073,326.0,2.0,3.0,,2.0,64.0,137.0,10000000.0,10000000.0,135000000.0,-1.0,1.093073,,326.0,156250.0,6.4,985401.4598540146,1.0148148148148148,2.414814814814815,1,2,67500000.0,0.0,0.2420227272727273,0.0056486245985993,-0.6257447881421279,2.0,-1.0,11.61904761904762,10.608695652173912,-1.0952380952380951,0.7662394545454546,326.727575789899,-3.422883724475798,-0.6278227109805117
2025_17,2025,17,stroll,aston_martin,Baku,Q,Azerbaijan Grand Prix_Baku,102.101,102.821666,0.635736,341.0,,,14.0,14.0,33.0,89.0,3000000.0,3000000.0,135000000.0,,0.635736,14.0,341.0,90909.09090909093,11.0,1516853.9325842697,0.6592592592592592,2.525925925925926,0,0,,0.2439999999999997,0.45613953488372,0.0097313013637667,1.3878657889690589,2.0,,13.523809523809524,15.818181818181818,2.333333333333333,0.7228818969324474,324.254312896406,-2.6609907882855164,-0.3870543072089636
2025_17,2025,17,stroll,aston_martin,Baku,R,Azerbaijan Grand Prix_Baku,105.083,106.935045,1.056291,324.0,14.0,17.0,,14.0,33.0,89.0,3000000.0,3000000.0,135000000.0,-3.0,1.056291,,324.0,90909.09090909093,11.0,1516853.9325842697,0.6592592592592592,2.4,0,0,,0.081000000000003,0.45613953488372,0.0163945525592912,-0.8942261984236194,2.0,-3.0,13.523809523809524,15.818181818181818,2.333333333333333,0.7228818969324474,324.254312896406,-2.889199987024784,-0.459171479972349
2025_17,2025,17,tsunoda,rb,Baku,Q,Azerbaijan Grand Prix_Baku,101.788,102.2246,0.419984,337.0,,,6.0,6.0,33.0,92.0,2000000.0,2000000.0,135000000.0,,0.419984,6.0,337.0,60606.06060606061,16.5,1467391.3043478262,0.6814814814814815,2.4962962962962965,0,1,135000000.0,0.1409999999999911,0.2400000000000005,0.006635877251105,0.8509029684060758,2.0,,12.318181818181818,11.904761904761903,0.6363636363636364,0.6817224574418604,324.6165980414873,-1.5665235073451378,-0.0411879424020463
2025_17,2025,17,tsunoda,rb,Baku,R,Azerbaijan Grand Prix_Baku,104.434,105.898,1.183424,342.51371578395657,6.0,6.0,,6.0,33.0,92.0,2000000.0,2000000.0,135000000.0,0.0,1.183424,,342.51371578395657,60606.06060606061,16.5,1467391.3043478262,0.6814814814814815,2.537138635436716,0,1,135000000.0,0.5499999999999972,0.2400000000000005,0.0101172283050257,1.5910680631900658,2.0,0.0,12.318181818181818,11.904761904761903,0.6363636363636364,0.6817224574418604,324.6165980414873,-1.492506997866739,-0.0177977310044109
2025_17,2025,17,max_verstappen,red_bull,Baku,Q,Azerbaijan Grand Prix_Baku,101.117,101.4718,0.429626,339.0,,,1.0,1.0,421.0,451.0,65000000.0,65000000.0,135000000.0,,0.429626,1.0,339.0,154394.29928741092,6.476923076923077,299334.8115299335,3.340740740740741,2.511111111111111,0,14,9642857.142857144,0.0,0.0125333333333334,0.0,1.1193843786875677,1.0,,3.090909090909091,3.565217391304348,0.4090909090909091,0.7777293635555554,323.18333333333334,-0.0245331910985348,0.4461017139771234
2025_17,2025,17,max_verstappen,red_bull,Baku,R,Azerbaijan Grand Prix_Baku,103.388,105.42043998,1.113692,324.0,1.0,1.0,,1.0,421.0,451.0,65000000.0,65000000.0,135000000.0,0.0,1.113692,,324.0,154394.29928741092,6.476923076923077,299334.8115299335,3.340740740740741,2.4,1,14,9642857.142857144,0.0,0.0125333333333334,0.0,-0.8942261984236194,1.0,0.0,3.090909090909091,3.565217391304348,0.4090909090909091,0.7777293635555554,323.18333333333334,-0.2258942488096535,0.3824689144800187
2025_19,2025,19,albon,williams,Austin,Q,United States Grand Prix_Austin,93.67,94.18,0.721248,325.0,,,19.0,19.0,73.0,137.0,8000000.0,8000000.0,135000000.0,,0.721248,19.0,325.0,109589.0410958904,9.125,985401.4598540146,1.0148148148148148,2.4074074074074074,0,2,67500000.0,0.5460000000000065,0.3508222222222233,0.0125391849529781,0.8276827857281864,1.0,,10.91304347826087,12.5,1.5217391304347827,0.7627343132228876,325.27190738962963,-2.2258421092712086,-0.2495414784728714
2025_19,2025,19,albon,williams,Austin,R,United States Grand Prix_Austin,98.328,100.263076,1.05659,313.0,18.0,14.0,,18.0,73.0,137.0,8000000.0,8000000.0,135000000.0,4.0,1.05659,,313.0,109589.0410958904,9.125,985401.4598540146,1.0148148148148148,2.3185185185185184,0,2,67500000.0,0.0,0.3508222222222233,0.0076964858521988,-0.2961438198557266,1.0,4.0,10.91304347826087,12.5,1.5217391304347827,0.7627343132228876,325.27190738962963,-2.3382247698296,-0.2850559090561809
2025_19,2025,19,alonso,aston_martin,Austin,Q,United States Grand Prix_Austin,93.16,93.4375,0.282706,324.0,,,10.0,10.0,56.0,89.0,20000000.0,20000000.0,135000000.0,,0.282706,10.0,324.0,357142.8571428572,2.8,1516853.9325842697,0.6592592592592592,2.4,0,0,,0.0,0.2049333333333335,0.0070262674305479,0.7340305685961936,1.0,,11.863636363636363,10.391304347826088,-1.7272727272727273,0.6384911251111112,322.9555555555556,-4.020050798734496,-0.8165355293105185
2025_19,2025,19,alonso,aston_martin,Austin,R,United States Grand Prix_Austin,98.789,100.421038,0.97364,308.0,10.0,10.0,,10.0,56.0,89.0,20000000.0,20000000.0,135000000.0,0.0,0.97364,,308.0,357142.8571428572,2.8,1516853.9325842697,0.6592592592592592,2.2814814814814817,0,0,,0.0,0.2049333333333335,0.0124209598573434,-0.7644049055156903,1.0,0.0,11.863636363636363,10.391304347826088,-1.7272727272727273,0.6384911251111112,322.9555555555556,-4.169894346145684,-0.8638881034215977
2025_19,2025,19,antonelli,mercedes,Austin,Q,United States Grand Prix_Austin,93.044,93.317666,0.346979,329.0,,,7.0,7.0,150.0,469.0,2000000.0,2000000.0,135000000.0,,0.346979,7.0,329.0,13333.333333333334,75.0,287846.4818763326,3.474074074074074,2.437037037037037,0,11,12272727.272727272,0.2180000000000035,0.3429232558139538,0.0057723489352501,1.2022916542561577,2.0,,9.333333333333334,8.409090909090908,-0.4285714285714285,0.7318093511627907,323.9453488289405,8.040446498707606,2.994743647939901
2025_19,2025,19,antonelli,mercedes,Austin,R,United States Grand Prix_Austin,97.577,100.016313,0.960929,311.0,7.0,13.0,,7.0,150.0,469.0,2000000.0,2000000.0,135000000.0,-6.0,0.960929,,311.0,13333.333333333334,75.0,287846.4818763326,3.474074074074074,2.303703703703704,0,11,12272727.272727272,0.0,0.3429232558139538,0.0,-0.483448254119712,2.0,-6.0,9.333333333333334,8.409090909090908,-0.4285714285714285,0.7318093511627907,323.9453488289405,7.871872507870019,2.941472002064937
2025_19,2025,19,bearman,haas,Austin,Q,United States Grand Prix_Austin,93.139,93.617,0.535939,323.0,,,8.0,8.0,41.0,79.0,1000000.0,1000000.0,135000000.0,,0.535939,8.0,323.0,24390.243902439022,41.0,1708860.759493671,0.5851851851851851,2.3925925925925924,0,0,,0.0,0.1852920000000011,0.0067992649443302,0.640378351464201,1.0,,11.91304347826087,13.727272727272728,2.5217391304347827,0.6851060614553377,321.688,2.4603493633882376,1.2313579852783805
2025_19,2025,19,bearman,haas,Austin,R,United States Grand Prix_Austin,99.119,100.403653,0.894563,320.0,8.0,9.0,,8.0,41.0,79.0,1000000.0,1000000.0,135000000.0,-1.0,0.894563,,320.0,24390.243902439022,41.0,1708860.759493671,0.5851851851851851,2.3703703703703702,0,0,,0.0,0.1852920000000011,0.0158029043729568,0.3594217000682226,1.0,-1.0,11.91304347826087,13.727272727272728,2.5217391304347827,0.6851060614553377,321.688,2.43225369824864,1.2224793776325529
2025_19,2025,19,bortoleto,sauber,Austin,Q,United States Grand Prix_Austin,94.125,94.4295,0.430628,323.0,,,16.0,16.0,19.0,70.0,2000000.0,2000000.0,135000000.0,,0.430628,16.0,323.0,105263.15789473684,9.5,1928571.4285714289,0.5185185185185185,2.3925925925925924,0,1,135000000.0,0.7909999999999968,0.3121707317073179,0.0174575721543617,0.640378351464201,2.0,,13.5,13.761904761904765,0.25,0.6705098536585365,322.0975609756098,-3.267298864505149,-0.5786558049668333
2025_19,2025,19,bortoleto,sauber,Austin,R,United States Grand Prix_Austin,98.275,100.66964,0.990581,309.0,16.0,18.0,,16.0,19.0,70.0,2000000.0,2000000.0,135000000.0,-2.0,0.990581,,309.0,105263.15789473684,9.5,1928571.4285714289,0.5185185185185185,2.2888888888888888,0,1,135000000.0,0.0,0.3121707317073179,0.007153325066358,-0.6707526883836976,2.0,-2.0,13.5,13.761904761904765,0.25,0.6705098536585365,322.0975609756098,-3.3984119684899388,-0.6200893073140277
2025_19,2025,19,colapinto,alpine,Austin,Q,United States Grand Prix_Austin,94.039,94.251333,0.36345,322.0,,,15.0,15.0,0.0,22.0,,7000000.0,135000000.0,,0.36345,15.0,322.0,,,6136363.636363637,0.1629629629629629,2.3851851851851853,0,0,,0.4399999999999977,0.3653315151515153,0.016527942925089,0.5467261343322082,2.0,,15.8125,17.0,0.4375,0.7825651245454546,322.5012121212121,-5.604833899021324,-1.317348280362051
2025_19,2025,19,colapinto,alpine,Austin,R,United States Grand Prix_Austin,99.173,101.004509,1.062541,311.0,15.0,17.0,,15.0,0.0,22.0,,7000000.0,135000000.0,-2.0,1.062541,,311.0,,,6136363.636363637,0.1629629629629629,2.303703703703704,0,0,,0.0,0.3653315151515153,0.0163563134755115,-0.483448254119712,2.0,-2.0,15.8125,17.0,0.4375,0.7825651245454546,322.5012121212121,-5.707851337866516,-1.3499031750634178
2025_19,2025,19,gasly,alpine,Austin,Q,United States Grand Prix_Austin,93.599,93.871,0.28499,324.0,,,14.0,14.0,22.0,22.0,10000000.0,10000000.0,135000000.0,,0.28499,14.0,324.0,454545.4545454545,2.2,6136363.636363637,0.1629629629629629,2.4,0,0,,0.0,0.2407111111111106,0.0117717003567181,0.7340305685961936,1.0,,14.136363636363637,13.217391304347826,-0.8181818181818182,0.6907024373133228,323.9555555555556,-4.72100315525116,-1.0380458911762085
2025_19,2025,19,gasly,alpine,Austin,R,United States Grand Prix_Austin,99.27,101.082372,0.843665,304.0,14.0,19.0,,14.0,22.0,22.0,10000000.0,10000000.0,135000000.0,-5.0,0.843665,,304.0,454545.4545454545,2.2,6136363.636363637,0.1629629629629629,2.251851851851852,0,0,,0.0969999999999942,0.2407111111111106,0.0173504001967677,-1.1390137740436612,1.0,-5.0,14.136363636363637,13.217391304347826,-0.8181818181818182,0.6907024373133228,323.9555555555556,-4.908307589515145,-1.0972366088150574
2025_19,2025,19,hadjar,rb,Austin,R,United States Grand Prix_Austin,98.724,100.805288,1.241684,308.0,20.0,16.0,,20.0,51.0,92.0,750000.0,750000.0,135000000.0,4.0,1.241684,,308.0,14705.882352941177,68.0,1467391.3043478262,0.6814814814814815,2.2814814814814817,0,1,135000000.0,0.0,0.1525348837209302,0.0117548192709349,-0.7644049055156903,1.0,4.0,11.19047619047619,9.272727272727272,-1.4761904761904765,0.7039408139534884,322.1860465116279,5.98130395619161,2.344026940184727
2025_19,2025,19,hamilton,ferrari,Austin,Q,United States Grand Prix_Austin,92.912,93.377,0.423602,323.0,,,5.0,5.0,156.0,398.0,60000000.0,60000000.0,135000000.0,,0.423602,5.0,323.0,384615.3846153846,2.6,339195.97989949747,2.948148148148148,2.3925925925925924,0,7,19285714.285714287,0.1050000000000039,0.2461999999999998,0.004345476164739,0.640378351464201,2.0,,8.521739130434783,8.681818181818182,1.0,0.8160666304444444,324.63666666666666,-2.3341893812577084,-0.2837806720525271
2025_19,2025,19,hamilton,ferrari,Austin,R,United States Grand Prix_Austin,98.361,99.826056,1.133356,310.0,5.0,4.0,,5.0,156.0,398.0,60000000.0,60000000.0,135000000.0,1.0,1.133356,,310.0,384615.3846153846,2.6,339195.97989949747,2.948148148148148,2.2962962962962963,0,7,19285714.285714287,0.1300000000000096,0.2461999999999998,0.00803468030376,-0.5771004712517048,2.0,1.0,8.521739130434783,8.681818181818182,1.0,0.8160666304444444,324.63666666666666,-2.455937263529299,-0.322254638517779
2025_19,2025,19,hulkenberg,sauber,Austin,Q,United States Grand Prix_Austin,93.334,93.661,0.471421,327.0,,,11.0,11.0,51.0,70.0,7000000.0,7000000.0,135000000.0,,0.471421,11.0,327.0,137254.9019607843,7.285714285714286,1928571.4285714289,0.5185185185185185,2.422222222222222,0,1,135000000.0,0.0,0.3091777777777774,0.0089071451734947,1.014987219992172,1.0,,12.136363636363637,15.043478260869565,2.863636363636364,0.6934988344444444,323.938,-2.6996975759003377,-0.3992861721160525
2025_19,2025,19,hulkenberg,sauber,Austin,R,United States Grand Prix_Austin,98.372,100.186365,0.893132,310.0,11.0,8.0,,11.0,51.0,70.0,7000000.0,7000000.0,135000000.0,3.0,0.893132,,310.0,137254.9019607843,7.285714285714286,1928571.4285714289,0.5185185185185185,2.2962962962962963,0,1,135000000.0,0.0969999999999942,0.3091777777777774,0.0081474117876139,-0.5771004712517048,1.0,3.0,12.136363636363637,15.043478260869565,2.863636363636364,0.6934988344444444,323.938,-2.8589063450247254,-0.4495982821090743
2025_19,2025,19,lawson,red_bull,Austin,Q,United States Grand Prix_Austin,93.36,93.71725,0.365904,325.0,,,12.0,12.0,38.0,451.0,1000000.0,1000000.0,135000000.0,,0.365904,12.0,325.0,26315.78947368421,38.0,299334.8115299335,3.340740740740741,2.4074074074074074,0,14,9642857.142857144,0.8499999999999943,1.0426442222222234,0.0091881958707165,0.8276827857281864,2.0,,12.409090909090908,12.565217391304348,-0.1818181818181818,0.6857261167777777,322.8212698209524,1.2930494218357529,0.8624755212204361
2025_19,2025,19,lawson,red_bull,Austin,R,United States Grand Prix_Austin,98.983,100.482923,0.937534,311.0,12.0,11.0,,12.0,38.0,451.0,1000000.0,1000000.0,135000000.0,1.0,0.937534,,311.0,26315.78947368421,38.0,299334.8115299335,3.340740740740741,2.303703703703704,0,14,9642857.142857144,0.9920000000000044,1.0426442222222234,0.0144091332998554,-0.483448254119712,2.0,1.0,12.409090909090908,12.565217391304348,-0.1818181818181818,0.6857261167777777,322.8212698209524,1.161936317850963,0.8210420188732417
2025_19,2025,19,leclerc,ferrari,Austin,Q,United States Grand Prix_Austin,92.807,94.01,1.75996816,324.0,,,3.0,3.0,242.0,398.0,34000000.0,34000000.0,135000000.0,,1.75996816,3.0,324.0,140495.86776859505,7.117647058823529,339195.97989949747,2.948148148148148,2.4,0,7,19285714.285714287,0.0,0.1297522222222214,0.0032104637336503,0.7340305685961936,1.0,,6.227272727272728,5.391304347826087,-0.7727272727272727,0.7922190257777777,322.9606349206349,-1.22414016634127,0.067009793232141
2025_19,2025,19,leclerc,ferrari,Austin,R,United States Grand Prix_Austin,98.231,99.595792,1.042126,313.0,3.0,3.0,,3.0,242.0,398.0,34000000.0,34000000.0,135000000.0,0.0,1.042126,,313.0,140495.86776859505,7.117647058823529,339195.97989949747,2.948148148148148,2.3185185185185184,1,7,19285714.285714287,0.0,0.1297522222222214,0.0067023991309427,-0.2961438198557266,1.0,0.0,6.227272727272728,5.391304347826087,-0.7727272727272727,0.7922190257777777,322.9606349206349,-1.327157605186462,0.034454898530774
2025_19,2025,19,norris,mclaren,Austin,Q,United States Grand Prix_Austin,92.801,93.2535,0.516001,321.0,,,2.0,2.0,423.0,833.0,20000000.0,20000000.0,135000000.0,,0.516001,2.0,321.0,47281.32387706856,21.15,162064.82593037214,6.17037037037037,2.3777777777777778,0,33,4090909.090909091,0.0,0.1015917391304341,0.0031456058804453,0.4530739172002154,1.0,,4.304347826086956,2.869565217391304,-1.434782608695652,0.8156393239130435,322.9587771478261,1.4145043288939343,0.900856903582166
2025_19,2025,19,norris,mclaren,Austin,R,United States Grand Prix_Austin,97.62,99.440943,1.112887,310.0,2.0,2.0,,2.0,423.0,833.0,20000000.0,20000000.0,135000000.0,0.0,1.112887,,310.0,47281.32387706856,21.15,162064.82593037214,6.17037037037037,2.2962962962962963,1,33,4090909.090909091,0.0,0.1015917391304341,0.0004406776187011,-0.5771004712517048,1.0,0.0,4.304347826086956,2.869565217391304,-1.434782608695652,0.8156393239130435,322.9587771478261,1.3114868900487424,0.8683020088807987
2025_19,2025,19,ocon,haas,Austin,Q,United States Grand Prix_Austin,94.136,94.3345,0.280721,324.0,,,17.0,17.0,38.0,79.0,7000000.0,7000000.0,135000000.0,,0.280721,17.0,324.0,184210.52631578947,5.428571428571429,1708860.759493671,0.5851851851851851,2.4,0,0,,0.997,0.2889565217391304,0.0175764782185707,0.7340305685961936,2.0,,12.26086956521739,15.043478260869565,2.652173913043478,0.6466659729286299,321.62,-3.0900213044083986,-0.5226337142746192
2025_19,2025,19,ocon,haas,Austin,R,United States Grand Prix_Austin,99.263,100.562607,1.100152,306.0,17.0,15.0,,17.0,38.0,79.0,7000000.0,7000000.0,135000000.0,2.0,1.100152,,306.0,184210.52631578947,5.428571428571429,1708860.759493671,0.5851851851851851,2.2666666666666666,0,0,,0.1440000000000054,0.2889565217391304,0.0172786619797697,-0.951709339779676,2.0,2.0,12.26086956521739,15.043478260869565,2.652173913043478,0.6466659729286299,321.62,-3.2585952952459856,-0.5759053601495834
2025_19,2025,19,piastri,mclaren,Austin,Q,United States Grand Prix_Austin,93.084,93.4692,0.316783,322.0,,,6.0,6.0,410.0,833.0,6000000.0,6000000.0,135000000.0,,0.316783,6.0,322.0,14634.146341463416,68.33333333333333,162064.82593037214,6.17037037037037,2.3851851851851853,0,33,4090909.090909091,0.2830000000000012,0.163220222222222,0.0062047346232838,0.5467261343322082,2.0,,3.5,3.0434782608695654,-0.7727272727272727,0.8097145111111111,320.9555555555556,8.83536124137349,3.2459473862015416
2025_19,2025,19,piastri,mclaren,Austin,R,United States Grand Prix_Austin,98.564,99.826622,1.028859,307.0,6.0,5.0,,6.0,410.0,833.0,6000000.0,6000000.0,135000000.0,1.0,1.028859,,307.0,14634.146341463416,68.33333333333333,162064.82593037214,6.17037037037037,2.274074074074074,0,33,4090909.090909091,0.9439999999999884,0.163220222222222,0.0101150885966978,-0.8580571226476831,2.0,1.0,3.5,3.0434782608695654,-0.7727272727272727,0.8097145111111111,320.9555555555556,8.694882915675501,3.2015543479724045
2025_19,2025,19,russell,mercedes,Austin,Q,United States Grand Prix_Austin,92.826,93.236166,0.371608,323.0,,,4.0,4.0,319.0,469.0,15000000.0,15000000.0,135000000.0,,0.371608,4.0,323.0,47021.94357366771,21.266666666666666,287846.4818763326,3.474074074074074,2.3925925925925924,0,11,12272727.272727272,0.0,0.1101773333333331,0.0034158469354663,0.640378351464201,1.0,,4.695652173913044,4.5,-0.1739130434782608,0.7180208915555555,321.97777777777776,1.5159313981647775,0.932909220131624
2025_19,2025,19,russell,mercedes,Austin,R,United States Grand Prix_Austin,98.224,99.928452,1.107656,309.0,4.0,6.0,,4.0,319.0,469.0,15000000.0,15000000.0,135000000.0,-2.0,1.107656,,309.0,47021.94357366771,21.266666666666666,287846.4818763326,3.474074074074074,2.2888888888888888,0,11,12272727.272727272,0.6470000000000056,0.1101773333333331,0.006630660913945,-0.6707526883836976,1.0,-2.0,4.695652173913044,4.5,-0.1739130434782608,0.7180208915555555,321.97777777777776,1.3848182941799876,0.8914757177844297
2025_19,2025,19,sainz,williams,Austin,Q,United States Grand Prix_Austin,93.124,93.2986,0.255238,328.0,,,9.0,9.0,64.0,137.0,10000000.0,10000000.0,135000000.0,,0.255238,9.0,328.0,156250.0,6.4,985401.4598540146,1.0148148148148148,2.4296296296296296,0,2,67500000.0,0.0,0.2420227272727273,0.0066371203113175,1.1086394371241648,2.0,,11.61904761904762,10.608695652173912,-1.0952380952380951,0.7662394545454546,326.727575789899,-3.249445301949169,-0.5730138393387845
2025_19,2025,19,sainz,williams,Austin,R,United States Grand Prix_Austin,100.327,100.76725,0.411036,330.0,9.0,20.0,,9.0,64.0,137.0,10000000.0,10000000.0,135000000.0,-11.0,0.411036,,330.0,156250.0,6.4,985401.4598540146,1.0148148148148148,2.4444444444444446,0,2,67500000.0,1.9989999999999952,0.2420227272727273,0.0281828709634441,1.29594387138815,2.0,-11.0,11.61904761904762,10.608695652173912,-1.0952380952380951,0.7662394545454546,326.727575789899,-3.23071485852277,-0.5670947675748994
2025_19,2025,19,stroll,aston_martin,Austin,Q,United States Grand Prix_Austin,93.878,94.209,0.468104,323.0,,,18.0,18.0,33.0,89.0,3000000.0,3000000.0,135000000.0,,0.468104,18.0,323.0,90909.09090909093,11.0,1516853.9325842697,0.6592592592592592,2.3925925925925924,0,0,,0.7180000000000035,0.45613953488372,0.0147875905307532,0.640378351464201,2.0,,13.523809523809524,15.818181818181818,2.333333333333333,0.7228818969324474,324.254312896406,-2.7357395320360025,-0.4106759144740535
2025_19,2025,19,stroll,aston_martin,Austin,R,United States Grand Prix_Austin,99.071,100.490153,1.050536,312.0,19.0,12.0,,19.0,33.0,89.0,3000000.0,3000000.0,135000000.0,7.0,1.050536,,312.0,90909.09090909093,11.0,1516853.9325842697,0.6592592592592592,2.311111111111111,0,0,,0.2819999999999965,0.45613953488372,0.0153109851706856,-0.3897960369877193,2.0,7.0,13.523809523809524,15.818181818181818,2.333333333333333,0.7228818969324474,324.254312896406,-2.838756970881194,-0.4432308091754204
2025_19,2025,19,tsunoda,rb,Austin,Q,United States Grand Prix_Austin,93.466,93.77675,0.367676,325.0,,,13.0,13.0,33.0,92.0,2000000.0,2000000.0,135000000.0,,0.367676,13.0,325.0,60606.06060606061,16.5,1467391.3043478262,0.6814814814814815,2.4074074074074074,0,1,135000000.0,0.0,0.2400000000000005,0.0103340179440059,0.8276827857281864,2.0,,12.318181818181818,11.904761904761903,0.6363636363636364,0.6817224574418604,324.6165980414873,-1.5688455256129266,-0.0419217313706898
2025_19,2025,19,tsunoda,rb,Austin,R,United States Grand Prix_Austin,98.803,100.120903,0.801107,308.0,13.0,7.0,,13.0,33.0,92.0,2000000.0,2000000.0,135000000.0,6.0,0.801107,,308.0,60606.06060606061,16.5,1467391.3043478262,0.6814814814814815,2.2814814814814817,0,1,135000000.0,0.0789999999999935,0.2400000000000005,0.012564436291339,-0.7644049055156903,2.0,6.0,12.318181818181818,11.904761904761903,0.6363636363636364,0.6817224574418604,324.6165980414873,-1.7280542947373143,-0.0922338413637116
2025_19,2025,19,max_verstappen,red_bull,Austin,Q,United States Grand Prix_Austin,92.51,93.002,0.490045,324.0,,,1.0,1.0,421.0,451.0,65000000.0,65000000.0,135000000.0,,0.490045,1.0,324.0,154394.29928741092,6.476923076923077,299334.8115299335,3.340740740740741,2.4,0,14,9642857.142857144,0.0,0.0125333333333334,0.0,0.7340305685961936,1.0,,3.090909090909091,3.565217391304348,0.4090909090909091,0.7777293635555554,323.18333333333334,-0.0630685721076722,0.4339240158602568
2025_19,2025,19,max_verstappen,red_bull,Austin,R,United States Grand Prix_Austin,97.991,99.333584,0.915563,310.0,1.0,1.0,,1.0,421.0,451.0,65000000.0,65000000.0,135000000.0,0.0,0.915563,,310.0,154394.29928741092,6.476923076923077,299334.8115299335,3.340740740740741,2.2962962962962963,1,14,9642857.142857144,0.0,0.0125333333333334,0.0042428031195875,-0.5771004712517048,1.0,0.0,3.090909090909091,3.565217391304348,0.4090909090909091,0.7777293635555554,323.18333333333334,-0.194181676092462,0.3924905135130624
