season,round,gp,session,circuit,driverCode,bestLapTime_sec,avgLapTime_sec,stdLapTime_sec,maxSpeed_kmh,gridPosition,finishPosition,qualyPosition,startPosition,qualyPosition_fromQ,raceGain
2023,16,Japanese Grand Prix,R,Suzuka,SAI,96.187,98.302795,1.036841,304.0,6.0,6.0,,6.0,6.0,0.0
2023,16,Japanese Grand Prix,R,Suzuka,SAR,98.848,100.274444,0.616407,307.0,20.0,17.0,,20.0,,3.0
2023,16,Japanese Grand Prix,R,Suzuka,STR,99.05,99.975307,0.497446,313.0,17.0,18.0,,17.0,17.0,-1.0
2023,16,Japanese Grand Prix,R,Suzuka,TSU,97.768,99.231625,1.051606,304.0,9.0,12.0,,9.0,9.0,-3.0
2023,16,Japanese Grand Prix,R,Suzuka,VER,94.183,97.284444,1.115733,306.0,1.0,1.0,,1.0,1.0,0.0
2023,16,Japanese Grand Prix,R,Suzuka,ZHO,97.791,99.098289,0.963594,303.0,19.0,13.0,,19.0,19.0,6.0
2023,17,Qatar Grand Prix,R,Lusail,ALB,86.666,87.980026,0.995733,308.0,13.0,13.0,,13.0,14.0,0.0
2023,17,Qatar Grand Prix,R,Lusail,ALO,86.045,87.795931,1.288311,309.0,4.0,6.0,,4.0,4.0,-2.0
2023,17,Qatar Grand Prix,R,Lusail,BOT,86.652,87.732606,0.798681,299.0,9.0,8.0,,9.0,9.0,1.0
2023,17,Qatar Grand Prix,R,Lusail,GAS,85.793,87.901425,1.15213,303.0,7.0,12.0,,7.0,7.0,-5.0
2023,17,Qatar Grand Prix,R,Lusail,HUL,86.444,88.18227,0.954575,335.0,14.0,16.0,,14.0,15.0,-2.0
2023,17,Qatar Grand Prix,R,Lusail,LAW,87.113,88.633275,0.702321,299.0,17.0,17.0,,17.0,18.0,0.0
2023,17,Qatar Grand Prix,R,Lusail,LEC,84.992,87.68375,1.508692,307.0,5.0,5.0,,5.0,5.0,0.0
2023,17,Qatar Grand Prix,R,Lusail,MAG,87.067,88.127406,0.750172,325.0,18.0,14.0,,18.0,19.0,4.0
2023,17,Qatar Grand Prix,R,Lusail,NOR,84.842,87.035704,1.614159040000001,309.0,10.0,3.0,,10.0,10.0,7.0
2023,17,Qatar Grand Prix,R,Lusail,OCO,86.45,87.991333,1.125668,300.0,8.0,7.0,,8.0,8.0,1.0
2023,17,Qatar Grand Prix,R,Lusail,PER,86.22,87.702894,0.874035,305.0,20.0,10.0,,20.0,13.0,10.0
2023,17,Qatar Grand Prix,R,Lusail,PIA,84.921,87.079177,1.566877,308.0,6.0,2.0,,6.0,6.0,4.0
2023,17,Qatar Grand Prix,R,Lusail,RUS,85.77,87.481441,1.465929,325.0,2.0,4.0,,2.0,2.0,-2.0
2023,17,Qatar Grand Prix,R,Lusail,SAR,87.983,88.9335813,0.564102,312.0,15.0,18.0,,15.0,16.0,-3.0
2023,17,Qatar Grand Prix,R,Lusail,STR,86.352,87.9275,1.005593,308.0,16.0,11.0,,16.0,17.0,5.0
2023,17,Qatar Grand Prix,R,Lusail,TSU,87.174,88.623461,0.987353,308.0,11.0,15.0,,11.0,11.0,-4.0
2023,17,Qatar Grand Prix,R,Lusail,VER,84.319,87.172065,1.48457,329.0,1.0,1.0,,1.0,1.0,0.0
2023,17,Qatar Grand Prix,R,Lusail,ZHO,86.323,87.852459,1.127747,303.0,19.0,9.0,,19.0,20.0,10.0
2023,18,United States Grand Prix,R,Austin,ALB,101.318,102.703769,0.878523,304.0,15.0,9.0,,15.0,18.0,6.0
2023,18,United States Grand Prix,R,Austin,ALO,99.954,102.299309,1.176185,302.0,19.0,16.0,,19.0,17.0,3.0
2023,18,United States Grand Prix,R,Austin,BOT,101.972,102.973019,0.674939,300.0,13.0,12.0,,13.0,13.0,1.0
2023,18,United States Grand Prix,R,Austin,GAS,100.412,102.155269,1.012986,299.0,7.0,6.0,,7.0,7.0,1.0
2023,18,United States Grand Prix,R,Austin,HAM,99.582,101.479148,1.174587,297.0,3.0,19.0,,3.0,3.0,-16.0
2023,18,United States Grand Prix,R,Austin,HUL,100.925,102.744529,1.078403,303.0,18.0,11.0,,18.0,16.0,7.0
2023,18,United States Grand Prix,R,Austin,LEC,101.025,102.238727,0.844617,302.0,1.0,20.0,,1.0,1.0,-19.0
2023,18,United States Grand Prix,R,Austin,MAG,101.506,103.078285,0.946753,302.0,17.0,14.0,,17.0,14.0,3.0
2023,18,United States Grand Prix,R,Austin,NOR,99.985,101.663777,0.84642,330.69,2.0,2.0,,2.0,2.0,0.0
2023,18,United States Grand Prix,R,Austin,OCO,103.78492,104.48911118000001,0.698696754716981,300.0,8.0,18.0,,8.0,8.0,-10.0
2023,18,United States Grand Prix,R,Austin,PER,99.737,101.686735,1.111557,300.0,9.0,4.0,,9.0,9.0,5.0
2023,18,United States Grand Prix,R,Austin,PIA,102.705,103.138125,0.40316517,301.0,10.0,17.0,,10.0,10.0,-7.0
2023,18,United States Grand Prix,R,Austin,RIC,99.366,103.159387,1.048546,300.0,14.0,15.0,,14.0,15.0,-1.0
2023,18,United States Grand Prix,R,Austin,RUS,99.393,101.814452,1.371485,293.77,5.0,5.0,,5.0,5.0,0.0
2023,18,United States Grand Prix,R,Austin,SAI,100.034,101.755703,1.106981,305.0,4.0,3.0,,4.0,4.0,1.0
2023,18,United States Grand Prix,R,Austin,SAR,101.238,102.730333,0.992984,321.0,16.0,10.0,,16.0,20.0,6.0
2023,18,United States Grand Prix,R,Austin,STR,99.908,102.058923,1.462392,320.0,20.0,7.0,,20.0,19.0,13.0
2023,18,United States Grand Prix,R,Austin,TSU,98.139,102.253921,1.112897,303.0,11.0,8.0,,11.0,11.0,3.0
2023,18,United States Grand Prix,R,Austin,VER,100.028,101.376566,0.963958,298.0,6.0,1.0,,6.0,6.0,5.0
2023,18,United States Grand Prix,R,Austin,ZHO,101.879,102.987583,0.679843,299.0,12.0,13.0,,12.0,12.0,-1.0
2023,19,Mexico City Grand Prix,R,Mexico City,ALB,82.773,84.2204,0.986833,329.0,14.0,9.0,,14.0,14.0,5.0
2023,19,Mexico City Grand Prix,R,Mexico City,ALO,83.531,85.102472,0.825951,345.0,13.0,18.0,,13.0,13.0,-5.0
2023,19,Mexico City Grand Prix,R,Mexico City,BOT,83.166,84.596245,0.789391,353.0,9.0,15.0,,9.0,9.0,-6.0
2023,19,Mexico City Grand Prix,R,Mexico City,GAS,83.23,84.299666,0.651247,348.0,11.0,11.0,,11.0,11.0,0.0
2023,19,Mexico City Grand Prix,R,Mexico City,HAM,81.334,83.210703,0.914074,323.0,6.0,2.0,,6.0,6.0,4.0
2023,19,Mexico City Grand Prix,R,Mexico City,HUL,83.222,84.407016,0.668142,351.0,12.0,13.0,,12.0,12.0,-1.0
2023,19,Mexico City Grand Prix,R,Mexico City,LEC,82.332,83.275857,0.527735,328.0,1.0,3.0,,1.0,1.0,-2.0
2023,19,Mexico City Grand Prix,R,Mexico City,MAG,83.146,84.952222,0.735862,331.0,16.0,19.0,,16.0,17.0,-3.0
2023,19,Mexico City Grand Prix,R,Mexico City,NOR,81.944,83.461904,0.904245,326.0,17.0,5.0,,17.0,19.0,12.0
2023,19,Mexico City Grand Prix,R,Mexico City,OCO,82.976,84.535548,0.991193,346.0,15.0,10.0,,15.0,16.0,5.0
2023,19,Mexico City Grand Prix,R,Mexico City,PIA,82.76,83.679904,0.655416,328.0,7.0,8.0,,7.0,7.0,-1.0
2023,19,Mexico City Grand Prix,R,Mexico City,RIC,82.679,83.696222,0.686897,329.0,4.0,7.0,,4.0,4.0,-3.0
2023,19,Mexico City Grand Prix,R,Mexico City,RUS,82.78,83.698619,0.734799,326.0,8.0,6.0,,8.0,8.0,2.0
2023,19,Mexico City Grand Prix,R,Mexico City,SAI,82.539,83.43492,0.658494,330.0,2.0,4.0,,2.0,2.0,-2.0
2023,19,Mexico City Grand Prix,R,Mexico City,SAR,83.003,84.4285,0.859603,326.0,19.0,16.0,,19.0,20.0,3.0
2023,19,Mexico City Grand Prix,R,Mexico City,STR,83.257,84.540363,0.781925,338.0,,17.0,,,18.0,
2023,19,Mexico City Grand Prix,R,Mexico City,TSU,82.501,84.010741,0.86525,323.0,18.0,12.0,,18.0,15.0,6.0
2023,19,Mexico City Grand Prix,R,Mexico City,VER,81.644,82.819569,0.88535,325.0,3.0,1.0,,3.0,3.0,2.0
2023,19,Mexico City Grand Prix,R,Mexico City,ZHO,83.567,84.567603,0.715534,333.0,10.0,14.0,,10.0,10.0,-4.0
2023,20,São Paulo Grand Prix,R,São Paulo,ALO,74.442,75.759936,0.738838,304.0,4.0,3.0,,4.0,4.0,1.0
2023,20,São Paulo Grand Prix,R,São Paulo,BOT,75.731,76.87023,0.404396,320.0,18.0,16.0,,18.0,18.0,2.0
2023,20,São Paulo Grand Prix,R,São Paulo,GAS,74.521,75.977508,0.964767,323.79499904,15.0,7.0,,15.0,13.0,8.0
2023,20,São Paulo Grand Prix,R,São Paulo,HAM,74.739,76.139774,0.7114,302.0,5.0,8.0,,5.0,5.0,-3.0
2023,20,São Paulo Grand Prix,R,São Paulo,HUL,75.036,76.318551,0.730921,305.0,11.0,12.0,,11.0,11.0,-1.0
2023,20,São Paulo Grand Prix,R,São Paulo,NOR,72.486,75.384047,1.002191,307.0,6.0,2.0,,6.0,7.0,4.0
2023,20,São Paulo Grand Prix,R,São Paulo,OCO,74.206,76.139406,0.849405,328.0,14.0,10.0,,14.0,12.0,4.0
2023,20,São Paulo Grand Prix,R,São Paulo,PER,74.124,75.738841,0.863286,324.0,9.0,4.0,,9.0,9.0,5.0
2023,20,São Paulo Grand Prix,R,São Paulo,PIA,74.31,76.13507,0.974503,305.0,10.0,14.0,,10.0,10.0,-4.0
2023,20,São Paulo Grand Prix,R,São Paulo,RIC,73.866,75.996627,0.905034,308.0,17.0,13.0,,17.0,17.0,4.0
2023,20,São Paulo Grand Prix,R,São Paulo,RUS,74.934,76.541,0.599715,300.0,8.0,15.0,,8.0,6.0,-7.0
2023,20,São Paulo Grand Prix,R,São Paulo,SAI,74.406,75.996031,0.94037,307.0,7.0,6.0,,7.0,8.0,1.0
2023,20,São Paulo Grand Prix,R,São Paulo,SAR,75.738,76.5375,0.52697,304.0,19.0,11.0,,19.0,19.0,8.0
2023,20,São Paulo Grand Prix,R,São Paulo,STR,74.007,75.842111,1.02619,307.0,3.0,5.0,,3.0,3.0,-2.0
2023,20,São Paulo Grand Prix,R,São Paulo,TSU,74.231,76.088887,0.838608,308.0,16.0,9.0,,16.0,16.0,7.0
2023,20,São Paulo Grand Prix,R,São Paulo,VER,73.422,75.303952,0.821557,307.0,1.0,1.0,,1.0,1.0,0.0
2023,20,São Paulo Grand Prix,R,São Paulo,ZHO,76.232,76.9575,0.347987,299.0,20.0,17.0,,20.0,20.0,3.0
2023,21,Las Vegas Grand Prix,R,Las Vegas,ALB,97.357,99.010526,0.952085,337.0,5.0,12.0,,5.0,6.0,-7.0
2023,21,Las Vegas Grand Prix,R,Las Vegas,ALO,96.559,98.7581,1.5745,347.0,9.0,9.0,,9.0,10.0,0.0
2023,21,Las Vegas Grand Prix,R,Las Vegas,BOT,97.562,100.0874134,1.057919,331.0,7.0,17.0,,7.0,8.0,-10.0
2023,21,Las Vegas Grand Prix,R,Las Vegas,GAS,96.913,98.736394,1.027034,342.0,4.0,11.0,,4.0,5.0,-7.0
2023,21,Las Vegas Grand Prix,R,Las Vegas,HAM,95.716,98.262815,1.59096,340.0,10.0,7.0,,10.0,11.0,3.0
2023,21,Las Vegas Grand Prix,R,Las Vegas,HUL,97.565,99.355272,1.273504,332.0,13.0,19.0,,13.0,13.0,-6.0
2023,21,Las Vegas Grand Prix,R,Las Vegas,LEC,95.669,97.798897,1.470027,354.0,1.0,2.0,,1.0,1.0,-1.0
2023,21,Las Vegas Grand Prix,R,Las Vegas,MAG,97.455,99.161973,1.117532,335.0,8.0,13.0,,8.0,9.0,-5.0
2023,21,Las Vegas Grand Prix,R,Las Vegas,OCO,96.637,98.3185,1.382621,331.0,16.0,4.0,,16.0,17.0,12.0
2023,21,Las Vegas Grand Prix,R,Las Vegas,PER,95.939,97.77385,1.451037,350.0,11.0,3.0,,11.0,12.0,8.0
2023,21,Las Vegas Grand Prix,R,Las Vegas,PIA,95.49,98.075,1.555568,336.0,18.0,10.0,,18.0,19.0,8.0
2023,21,Las Vegas Grand Prix,R,Las Vegas,RIC,97.108,99.338702,1.325584,333.0,14.0,14.0,,14.0,15.0,0.0
2023,21,Las Vegas Grand Prix,R,Las Vegas,RUS,96.071,98.256871,1.516695,335.0,3.0,8.0,,3.0,4.0,-5.0
2023,21,Las Vegas Grand Prix,R,Las Vegas,SAI,95.984,98.5636,1.60294516,336.0,12.0,6.0,,12.0,2.0,6.0
2023,21,Las Vegas Grand Prix,R,Las Vegas,SAR,97.74,99.133,0.919722,354.88,6.0,16.0,,6.0,7.0,-10.0
2023,21,Las Vegas Grand Prix,R,Las Vegas,STR,96.584,98.379769,1.38813,331.0,19.0,5.0,,19.0,14.0,14.0
2023,21,Las Vegas Grand Prix,R,Las Vegas,TSU,97.587,99.7209,1.17873,334.0,20.0,18.0,,20.0,20.0,2.0
2023,21,Las Vegas Grand Prix,R,Las Vegas,VER,95.614,97.676,1.5553,329.68,2.0,1.0,,2.0,3.0,1.0
2023,21,Las Vegas Grand Prix,R,Las Vegas,ZHO,97.375,99.5942,1.217222,349.0,17.0,15.0,,17.0,18.0,2.0
2023,22,Abu Dhabi Grand Prix,R,Yas Island,ALB,87.845,90.302924,1.147386,327.0,14.0,14.0,,14.0,14.0,0.0
2023,22,Abu Dhabi Grand Prix,R,Yas Island,ALO,88.256,89.859814,0.972736,321.0,7.0,7.0,,7.0,7.0,0.0
2023,22,Abu Dhabi Grand Prix,R,Yas Island,BOT,89.863,91.251018,0.890172,305.0,18.0,19.0,,18.0,18.0,-1.0
2023,22,Abu Dhabi Grand Prix,R,Yas Island,GAS,89.016,90.350611,0.903944,302.0,10.0,13.0,,10.0,10.0,-3.0
2023,22,Abu Dhabi Grand Prix,R,Yas Island,HAM,88.372,89.936185,1.001573,309.0,11.0,9.0,,11.0,11.0,2.0
2023,22,Abu Dhabi Grand Prix,R,Yas Island,HUL,89.217,90.599425,0.897002,305.0,8.0,15.0,,8.0,8.0,-7.0
2023,22,Abu Dhabi Grand Prix,R,Yas Island,LEC,88.199,89.606109,1.024205,309.0,2.0,2.0,,2.0,2.0,0.0
2023,22,Abu Dhabi Grand Prix,R,Yas Island,MAG,89.934,90.871557,0.697708,310.0,17.0,20.0,,17.0,17.0,-3.0
2023,22,Abu Dhabi Grand Prix,R,Yas Island,NOR,88.164,89.667309,0.964596,310.0,5.0,5.0,,5.0,5.0,0.0
2023,22,Abu Dhabi Grand Prix,R,Yas Island,OCO,90.033,90.663963,0.517544,324.0,12.0,12.0,,12.0,12.0,0.0
2023,22,Abu Dhabi Grand Prix,R,Yas Island,PER,87.493,89.462333,1.229846,333.0,9.0,4.0,,9.0,9.0,5.0
2023,22,Abu Dhabi Grand Prix,R,Yas Island,PIA,88.138,89.865672,1.128445,313.0,3.0,6.0,,3.0,3.0,-3.0
2023,22,Abu Dhabi Grand Prix,R,Yas Island,RIC,88.571,90.156163,1.156231,308.0,15.0,11.0,,15.0,15.0,4.0
2023,22,Abu Dhabi Grand Prix,R,Yas Island,RUS,88.187,89.624181,1.005322,310.0,4.0,3.0,,4.0,4.0,1.0
2023,22,Abu Dhabi Grand Prix,R,Yas Island,SAI,89.452,90.519962,0.815657,305.0,16.0,18.0,,16.0,16.0,-2.0
2023,22,Abu Dhabi Grand Prix,R,Yas Island,SAR,88.58,90.528754,1.141681,311.0,20.0,16.0,,20.0,20.0,4.0
2023,22,Abu Dhabi Grand Prix,R,Yas Island,STR,88.05,90.224072,1.078833,304.0,13.0,10.0,,13.0,13.0,3.0
2023,22,Abu Dhabi Grand Prix,R,Yas Island,TSU,89.256,90.354875,0.770823,305.0,6.0,8.0,,6.0,6.0,-2.0
2023,22,Abu Dhabi Grand Prix,R,Yas Island,VER,86.993,89.361892,1.189551,304.0,1.0,1.0,,1.0,1.0,0.0
2023,22,Abu Dhabi Grand Prix,R,Yas Island,ZHO,88.746,90.627574,0.955948,327.0,19.0,17.0,,19.0,19.0,2.0
2024,1,Bahrain Grand Prix,R,Sakhir,ALB,95.723,97.534568,1.093771,307.0,13.0,15.0,,13.0,13.0,-2.0
2024,1,Bahrain Grand Prix,R,Sakhir,ALO,94.199,96.84516,1.348505,326.0,6.0,9.0,,6.0,6.0,-3.0
2024,1,Bahrain Grand Prix,R,Sakhir,BOT,96.202,97.536413,0.830574,305.0,16.0,19.0,,16.0,16.0,-3.0
2024,1,Bahrain Grand Prix,R,Sakhir,GAS,94.805,97.175782,1.296964,301.0,20.0,18.0,,20.0,20.0,2.0
2024,1,Bahrain Grand Prix,R,Sakhir,HAM,94.722,96.495,1.133913,322.0,9.0,7.0,,9.0,9.0,2.0
2024,1,Bahrain Grand Prix,R,Sakhir,HUL,94.834,96.788795,0.96995,308.0,10.0,16.0,,10.0,10.0,-6.0
2024,1,Bahrain Grand Prix,R,Sakhir,LEC,94.09,96.404207,1.14207,324.0,2.0,4.0,,2.0,2.0,-2.0
2024,1,Bahrain Grand Prix,R,Sakhir,MAG,95.57,97.377326,0.985754,305.0,15.0,12.0,,15.0,15.0,3.0
2024,1,Bahrain Grand Prix,R,Sakhir,NOR,94.476,96.463519,1.006134,306.0,7.0,6.0,,7.0,7.0,1.0
2024,1,Bahrain Grand Prix,R,Sakhir,OCO,96.226,97.65226,0.84082,298.0,19.0,17.0,,19.0,19.0,2.0
2024,1,Bahrain Grand Prix,R,Sakhir,PER,94.364,96.039846,1.040072,303.0,5.0,2.0,,5.0,5.0,3.0
2024,1,Bahrain Grand Prix,R,Sakhir,PIA,94.774,96.537673,1.039636,326.0,8.0,8.0,,8.0,8.0,0.0
2024,1,Bahrain Grand Prix,R,Sakhir,RIC,95.163,97.261531,1.166091,304.0,14.0,13.0,,14.0,14.0,1.0
2024,1,Bahrain Grand Prix,R,Sakhir,RUS,95.065,96.474134,0.88602,303.0,3.0,5.0,,3.0,3.0,-2.0
2024,1,Bahrain Grand Prix,R,Sakhir,SAI,94.507,96.103076,1.063609,303.0,4.0,3.0,,4.0,4.0,1.0
2024,1,Bahrain Grand Prix,R,Sakhir,SAR,94.735,96.920052,1.164142,304.0,18.0,20.0,,18.0,18.0,-2.0
2024,1,Bahrain Grand Prix,R,Sakhir,STR,95.632,97.124365,0.925714,325.0,12.0,10.0,,12.0,12.0,2.0
2024,1,Bahrain Grand Prix,R,Sakhir,TSU,95.833,97.485509,0.915247,324.0,11.0,14.0,,11.0,11.0,-3.0
2024,1,Bahrain Grand Prix,R,Sakhir,VER,92.608,95.68515,1.079794,301.0,1.0,1.0,,1.0,1.0,0.0
2024,1,Bahrain Grand Prix,R,Sakhir,ZHO,95.458,97.318551,0.77006,304.0,17.0,11.0,,17.0,17.0,6.0
2024,2,Saudi Arabian Grand Prix,R,Jeddah,ALB,92.307,94.903555,1.380832,317.0,12.0,11.0,,12.0,12.0,1.0
2024,2,Saudi Arabian Grand Prix,R,Jeddah,ALO,92.387,93.769173,1.035202,313.0,4.0,5.0,,4.0,4.0,-1.0
2024,2,Saudi Arabian Grand Prix,R,Jeddah,BEA,92.186,93.934022,1.264948,315.0,11.0,7.0,,11.0,11.0,4.0
2024,2,Saudi Arabian Grand Prix,R,Jeddah,BOT,92.706,95.142476,1.50787,313.0,16.0,17.0,,16.0,16.0,-1.0
2024,2,Saudi Arabian Grand Prix,R,Jeddah,HAM,91.746,93.762866,1.149035,332.0,8.0,9.0,,8.0,8.0,-1.0
2024,2,Saudi Arabian Grand Prix,R,Jeddah,HUL,92.366,94.474822,1.50982,316.0,15.0,10.0,,15.0,15.0,5.0
2024,2,Saudi Arabian Grand Prix,R,Jeddah,LEC,91.632,93.447382,1.018474,328.0,2.0,3.0,,2.0,2.0,-1.0
2024,2,Saudi Arabian Grand Prix,R,Jeddah,MAG,92.338,94.865888,1.390867,313.0,13.0,12.0,,13.0,13.0,1.0
2024,2,Saudi Arabian Grand Prix,R,Jeddah,NOR,91.944,93.675222,1.079983,310.0,6.0,8.0,,6.0,6.0,-2.0
2024,2,Saudi Arabian Grand Prix,R,Jeddah,OCO,93.481,95.166232,1.092039,320.0,17.0,13.0,,17.0,17.0,4.0
2024,2,Saudi Arabian Grand Prix,R,Jeddah,PER,92.273,93.213531,0.952032,315.0,3.0,2.0,,3.0,3.0,1.0
2024,2,Saudi Arabian Grand Prix,R,Jeddah,PIA,92.31,93.675739,0.928943,314.0,5.0,4.0,,5.0,5.0,1.0
2024,2,Saudi Arabian Grand Prix,R,Jeddah,RIC,93.323,95.341953,1.07895,320.0,14.0,16.0,,14.0,14.0,-2.0
2024,2,Saudi Arabian Grand Prix,R,Jeddah,RUS,92.254,93.888217,1.11819,323.0,7.0,6.0,,7.0,7.0,1.0
2024,2,Saudi Arabian Grand Prix,R,Jeddah,SAR,93.026,95.191162,1.045939,315.0,19.0,14.0,,19.0,19.0,5.0
2024,2,Saudi Arabian Grand Prix,R,Jeddah,STR,95.56,95.79475,0.22425702,311.0,10.0,19.0,,10.0,10.0,-9.0
2024,2,Saudi Arabian Grand Prix,R,Jeddah,TSU,93.523,95.197295,1.086764,320.0,9.0,15.0,,9.0,9.0,-6.0
2024,2,Saudi Arabian Grand Prix,R,Jeddah,VER,91.773,92.984595,0.713434,316.0,1.0,1.0,,1.0,1.0,0.0
2024,2,Saudi Arabian Grand Prix,R,Jeddah,ZHO,92.208,94.855142,1.221462,313.0,20.0,18.0,,20.0,,2.0
2024,3,Australian Grand Prix,R,Melbourne,ALB,81.618,82.96858,0.768674,313.0,12.0,11.0,,12.0,12.0,1.0
2024,3,Australian Grand Prix,R,Melbourne,ALO,80.493,82.36582,0.903516,304.0,10.0,8.0,,10.0,10.0,2.0
2024,3,Australian Grand Prix,R,Melbourne,BOT,81.422,82.762687,0.835865,307.0,13.0,14.0,,13.0,13.0,-1.0
2024,3,Australian Grand Prix,R,Melbourne,GAS,81.09,83.14642,1.188656,307.0,17.0,13.0,,17.0,17.0,4.0
2024,3,Australian Grand Prix,R,Melbourne,HAM,82.444,83.30966599999999,0.612362,310.0,11.0,18.0,,11.0,11.0,-7.0
2024,3,Australian Grand Prix,R,Melbourne,HUL,81.145,82.864215,1.004523,315.0,16.0,9.0,,16.0,16.0,7.0
2024,3,Australian Grand Prix,R,Melbourne,LEC,79.88644000000001,81.49106,0.912011,327.0,4.0,2.0,,4.0,5.0,2.0
2024,3,Australian Grand Prix,R,Melbourne,MAG,81.082,82.88744,0.984521,333.68,14.0,10.0,,14.0,14.0,4.0
2024,3,Australian Grand Prix,R,Melbourne,NOR,79.915,81.55198,0.96693,311.0,3.0,3.0,,3.0,4.0,0.0
2024,3,Australian Grand Prix,R,Melbourne,OCO,81.354,82.842127,0.73841,309.0,15.0,16.0,,15.0,15.0,-1.0
2024,3,Australian Grand Prix,R,Melbourne,PER,80.388,82.02264,1.008224,312.0,6.0,5.0,,6.0,3.0,1.0
2024,3,Australian Grand Prix,R,Melbourne,PIA,80.199,81.86774,1.144676,310.0,5.0,4.0,,5.0,6.0,1.0
2024,3,Australian Grand Prix,R,Melbourne,RIC,81.239,82.88982,1.011771,307.0,18.0,12.0,,18.0,18.0,6.0
2024,3,Australian Grand Prix,R,Melbourne,RUS,80.284,82.370306,0.9551,318.0,7.0,17.0,,7.0,7.0,-10.0
2024,3,Australian Grand Prix,R,Melbourne,SAI,80.031,81.48189644,0.775257,307.0,2.0,1.0,,2.0,2.0,1.0
2024,3,Australian Grand Prix,R,Melbourne,STR,80.93,82.540734,0.925008,306.0,9.0,6.0,,9.0,9.0,3.0
2024,3,Australian Grand Prix,R,Melbourne,TSU,81.134,82.65494,0.855928,310.0,8.0,7.0,,8.0,8.0,1.0
2024,3,Australian Grand Prix,R,Melbourne,VER,83.115,83.607,0.695793,320.0,1.0,19.0,,1.0,1.0,-18.0
2024,3,Australian Grand Prix,R,Melbourne,ZHO,81.327,82.971122,0.839118,311.0,19.0,15.0,,19.0,19.0,4.0
2024,4,Japanese Grand Prix,R,Suzuka,ALO,94.726,96.971829,1.169123,306.0,5.0,6.0,,5.0,5.0,-1.0
2024,4,Japanese Grand Prix,R,Suzuka,BOT,96.608,98.054604,0.8413,323.0,13.0,14.0,,13.0,13.0,-1.0
2024,4,Japanese Grand Prix,R,Suzuka,GAS,96.642,98.360222,1.089383,306.0,17.0,16.0,,17.0,17.0,1.0
2024,4,Japanese Grand Prix,R,Suzuka,HAM,93.952,96.974304,1.801848,304.0,7.0,9.0,,7.0,7.0,-2.0
2024,4,Japanese Grand Prix,R,Suzuka,HUL,95.325,97.803395,1.561137,330.53999999999996,12.0,11.0,,12.0,12.0,1.0
2024,4,Japanese Grand Prix,R,Suzuka,LEC,95.044,96.91825,1.216036,306.0,8.0,4.0,,8.0,8.0,4.0
2024,4,Japanese Grand Prix,R,Suzuka,MAG,96.654,98.508288,1.040127,328.0,18.0,13.0,,18.0,18.0,5.0
2024,4,Japanese Grand Prix,R,Suzuka,NOR,95.186,96.579108,0.937197,309.0,3.0,5.0,,3.0,3.0,-2.0
2024,4,Japanese Grand Prix,R,Suzuka,OCO,96.232,98.030545,1.106222,306.0,15.0,15.0,,15.0,15.0,0.0
2024,4,Japanese Grand Prix,R,Suzuka,PER,93.945,96.375404,1.351881,326.0,2.0,2.0,,2.0,2.0,0.0
2024,4,Japanese Grand Prix,R,Suzuka,PIA,94.802,96.964212,1.22077,308.0,6.0,8.0,,6.0,6.0,-2.0
2024,4,Japanese Grand Prix,R,Suzuka,RUS,94.404,96.905391,1.582785,304.0,9.0,7.0,,9.0,9.0,2.0
2024,4,Japanese Grand Prix,R,Suzuka,SAI,93.841,96.50251,1.418441,325.0,4.0,3.0,,4.0,4.0,1.0
2024,4,Japanese Grand Prix,R,Suzuka,SAR,94.9,97.663205,1.737568,306.0,19.0,17.0,,19.0,19.0,2.0
2024,4,Japanese Grand Prix,R,Suzuka,STR,95.798,97.756954,1.293634,303.0,16.0,12.0,,16.0,16.0,4.0
2024,4,Japanese Grand Prix,R,Suzuka,TSU,96.342,97.915777,1.035852,305.0,10.0,10.0,,10.0,10.0,0.0
2024,4,Japanese Grand Prix,R,Suzuka,VER,93.706,96.096276,1.258723,322.0,1.0,1.0,,1.0,1.0,0.0
2024,4,Japanese Grand Prix,R,Suzuka,ZHO,97.16,98.8952,1.451478,300.0,20.0,18.0,,20.0,20.0,2.0
2024,5,Chinese Grand Prix,R,Shanghai,ALB,100.79,102.153714,0.84043,313.0,14.0,12.0,,14.0,14.0,2.0
2024,5,Chinese Grand Prix,R,Shanghai,ALO,97.81,100.829804,1.33082,334.0,3.0,7.0,,3.0,3.0,-4.0
2024,5,Chinese Grand Prix,R,Shanghai,BOT,101.276,102.586125,0.554597,311.0,10.0,20.0,,10.0,10.0,-10.0
2024,5,Chinese Grand Prix,R,Shanghai,GAS,99.198,101.526425,1.257884,304.95,15.0,13.0,,15.0,15.0,2.0
2024,5,Chinese Grand Prix,R,Shanghai,HAM,100.835,101.888238,0.941538,333.0,18.0,9.0,,18.0,18.0,9.0
2024,5,Chinese Grand Prix,R,Shanghai,HUL,100.815,101.854261,0.785316,318.0,9.0,10.0,,9.0,9.0,-1.0
2024,5,Chinese Grand Prix,R,Shanghai,LEC,99.384,100.979159,1.100913,311.0,6.0,4.0,,6.0,6.0,2.0
2024,5,Chinese Grand Prix,R,Shanghai,MAG,101.077,102.578738,1.16284,312.0,17.0,16.0,,17.0,17.0,1.0
2024,5,Chinese Grand Prix,R,Shanghai,NOR,98.751,100.793869,1.345851,310.0,4.0,2.0,,4.0,4.0,2.0
